src_ip,dst_ip,duration,protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,serror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,logged_in,num_failed_logins,root_shell,num_compromised,label
198.51.100.14,10.0.0.12,41,tcp,telnet,SF,338,63,8,3,0.0,1.0,0.0,11,11,0,8,0,0,R2L
172.16.0.45,10.0.0.15,45,tcp,smtp,SF,216,236,3,3,0.0,1.0,0.0,7,12,1,6,0,0,R2L
192.168.1.37,10.0.0.15,13,tcp,private,SF,3066,8590,1,1,0.0,0.89,0.08,13,45,0,0,0,0,Normal
192.168.1.24,10.0.0.12,28,tcp,private,SF,5685,2775,13,7,0.0,0.94,0.03,19,95,0,0,0,0,Normal
172.16.0.88,10.0.0.15,168,tcp,smtp,SF,825,491,3,6,0.0,1.0,0.0,10,12,0,8,0,2,R2L
10.10.5.37,10.0.0.22,33,tcp,http,SF,3648,1839,11,15,0.0,0.89,0.01,60,78,1,0,0,0,Normal
172.16.1.42,10.0.0.60,41,tcp,private,SF,4309,8519,8,13,0.0,0.95,0.0,15,96,0,0,0,0,Normal
172.16.1.29,10.0.0.1,19,tcp,smtp,SF,1909,16034,10,6,0.0,0.96,0.01,19,26,1,0,0,0,Normal
172.16.1.44,10.0.0.50,45,tcp,private,SF,515,16002,4,13,0.0,0.98,0.04,57,41,0,0,0,0,Normal
198.51.100.77,10.0.0.12,140,tcp,ssh,SF,226,373,1,1,0.0,1.0,0.0,13,15,0,6,0,0,R2L
172.16.1.34,10.0.0.8,8,udp,smtp,SF,4937,7575,14,10,0.0,0.88,0.02,45,62,1,0,0,0,Normal
172.16.1.45,10.0.0.12,40,udp,http,SF,627,4135,3,5,0.0,0.99,0.04,20,67,1,0,0,0,Normal
10.10.5.23,10.0.0.12,6,icmp,domain,SF,5182,6829,15,14,0.0,0.93,0.09,10,75,0,0,0,0,Normal
172.16.0.45,10.0.0.15,142,tcp,imap,SF,553,94,5,3,0.0,1.0,0.0,12,11,0,5,0,2,R2L
192.168.1.36,10.0.0.22,35,tcp,private,SF,4677,8765,13,13,0.0,0.99,0.03,20,65,0,0,0,0,Normal
172.16.0.70,10.0.0.15,153,tcp,ssh,SF,432,489,11,5,0.0,1.0,0.0,9,2,0,7,0,0,R2L
192.168.1.11,10.0.0.1,14,icmp,smtp,SF,3029,8297,5,3,0.0,0.85,0.02,21,16,1,0,0,0,Normal
198.51.100.14,10.0.0.15,101,tcp,imap,SF,516,105,2,3,0.0,1.0,0.0,9,11,0,3,0,0,R2L
203.0.113.102,10.0.0.15,38,tcp,ftp,SF,543,491,1,5,0.0,1.0,0.0,4,8,0,7,0,2,R2L
203.0.113.102,10.0.0.12,161,tcp,ftp,SF,892,294,3,2,0.0,1.0,0.0,13,6,1,8,0,0,R2L
203.0.113.102,10.0.0.15,40,tcp,telnet,SF,774,467,8,6,0.0,1.0,0.0,7,12,0,5,0,2,R2L
10.10.5.16,10.0.0.50,44,tcp,api,SF,5131,17048,9,12,0.0,0.89,0.04,53,86,1,0,0,0,Normal
172.16.0.70,10.0.0.12,35,tcp,ftp,SF,441,406,2,3,0.0,1.0,0.0,14,11,0,8,0,2,R2L
198.51.100.14,10.0.0.12,101,tcp,smtp,SF,426,509,5,2,0.0,1.0,0.0,12,12,0,4,0,2,R2L
198.51.100.77,10.0.0.22,147,tcp,ftp,SF,618,549,12,1,0.0,1.0,0.0,5,9,0,8,0,0,R2L
10.10.5.30,10.0.0.15,7,udp,api,SF,4260,2365,5,14,0.0,0.94,0.07,50,91,1,0,0,0,Normal
192.168.1.38,10.0.0.60,3,udp,private,SF,934,9192,15,9,0.0,0.96,0.03,47,31,0,0,0,0,Normal
198.51.100.77,10.0.0.15,99,tcp,telnet,SF,416,329,11,3,0.0,1.0,0.0,13,13,0,4,0,1,R2L
172.16.0.70,10.0.0.22,83,tcp,telnet,SF,583,431,10,1,0.0,1.0,0.0,4,9,0,5,0,2,R2L
172.16.0.70,10.0.0.12,164,tcp,telnet,SF,443,345,1,2,0.0,1.0,0.0,5,1,0,3,0,0,R2L
203.0.113.102,10.0.0.15,94,tcp,ssh,SF,553,233,11,5,0.0,1.0,0.0,14,9,1,6,0,2,R2L
172.16.0.88,10.0.0.12,85,tcp,ssh,SF,627,281,1,1,0.0,1.0,0.0,12,13,1,7,0,1,R2L
172.16.0.88,10.0.0.15,167,tcp,telnet,SF,722,67,8,2,0.0,1.0,0.0,7,2,0,5,0,1,R2L
198.51.100.14,10.0.0.22,125,tcp,ftp,SF,552,510,8,5,0.0,1.0,0.0,6,10,0,5,0,2,R2L
172.16.0.70,10.0.0.12,133,tcp,ssh,SF,682,438,4,6,0.0,1.0,0.0,10,1,0,5,0,2,R2L
192.168.1.34,10.0.0.8,22,tcp,domain,SF,5327,4995,11,11,0.0,0.94,0.04,49,87,0,0,0,0,Normal
198.51.100.14,10.0.0.12,26,tcp,smtp,SF,804,305,5,6,0.0,1.0,0.0,13,10,0,6,0,0,R2L
172.16.0.70,10.0.0.12,160,tcp,telnet,SF,295,197,12,2,0.0,1.0,0.0,7,8,0,8,0,2,R2L
172.16.0.70,10.0.0.15,21,tcp,smtp,SF,422,195,9,2,0.0,1.0,0.0,12,8,0,4,0,0,R2L
172.16.0.70,10.0.0.15,117,tcp,imap,SF,235,545,1,2,0.0,1.0,0.0,9,10,0,5,0,1,R2L
172.16.1.49,10.0.0.1,28,tcp,private,SF,1411,9178,11,4,0.0,0.99,0.05,15,30,0,0,0,0,Normal
172.16.0.70,10.0.0.15,116,tcp,imap,SF,263,241,11,1,0.0,1.0,0.0,14,5,0,7,0,0,R2L
198.51.100.14,10.0.0.12,142,tcp,smtp,SF,587,488,3,4,0.0,1.0,0.0,7,6,1,3,0,1,R2L
172.16.0.70,10.0.0.12,49,tcp,ssh,SF,586,434,8,4,0.0,1.0,0.0,9,12,0,5,0,0,R2L
192.168.1.53,10.0.0.8,17,tcp,http,SF,3173,15654,6,11,0.0,0.91,0.04,59,36,1,0,0,0,Normal
172.16.0.70,10.0.0.15,139,tcp,ftp,SF,922,158,6,2,0.0,1.0,0.0,2,7,1,3,0,2,R2L
198.51.100.77,10.0.0.15,134,tcp,smtp,SF,666,226,7,1,0.0,1.0,0.0,15,7,0,6,0,2,R2L
198.51.100.14,10.0.0.15,180,tcp,ftp,SF,387,165,2,6,0.0,1.0,0.0,10,15,1,7,0,0,R2L
172.16.1.39,10.0.0.5,12,udp,domain,SF,1779,14389,14,12,0.0,1.0,0.09,17,77,0,0,0,0,Normal
172.16.0.88,10.0.0.12,54,tcp,smtp,SF,656,522,12,2,0.0,1.0,0.0,13,11,0,8,0,1,R2L
172.16.1.35,10.0.0.15,3,udp,http,SF,482,15179,4,1,0.0,0.91,0.05,47,77,1,0,0,0,Normal
198.51.100.14,10.0.0.22,119,tcp,imap,SF,627,150,2,3,0.0,1.0,0.0,13,11,0,8,0,2,R2L
203.0.113.102,10.0.0.15,180,tcp,smtp,SF,656,194,4,5,0.0,1.0,0.0,4,15,0,8,0,1,R2L
198.51.100.14,10.0.0.15,120,tcp,imap,SF,371,61,5,3,0.0,1.0,0.0,14,14,0,6,0,0,R2L
172.16.1.17,10.0.0.15,23,udp,api,SF,2822,10208,1,1,0.0,0.94,0.05,47,40,1,0,0,0,Normal
203.0.113.102,10.0.0.15,86,tcp,ssh,SF,559,392,5,3,0.0,1.0,0.0,4,8,0,3,0,1,R2L
172.16.0.88,10.0.0.22,41,tcp,telnet,SF,791,155,2,1,0.0,1.0,0.0,7,5,0,8,0,0,R2L
198.51.100.77,10.0.0.12,166,tcp,ssh,SF,314,384,1,1,0.0,1.0,0.0,7,6,0,4,0,1,R2L
198.51.100.77,10.0.0.15,149,tcp,imap,SF,290,457,10,3,0.0,1.0,0.0,14,3,0,7,0,1,R2L
172.16.0.45,10.0.0.22,161,tcp,imap,SF,562,382,6,4,0.0,1.0,0.0,11,2,0,7,0,1,R2L
172.16.1.28,10.0.0.50,7,icmp,domain,SF,5781,4916,5,2,0.0,0.9,0.08,13,68,0,0,0,0,Normal
172.16.0.70,10.0.0.22,46,tcp,telnet,SF,405,74,4,2,0.0,1.0,0.0,13,6,0,4,0,0,R2L
203.0.113.102,10.0.0.12,173,tcp,ssh,SF,484,453,11,1,0.0,1.0,0.0,4,12,0,8,0,1,R2L
172.16.0.88,10.0.0.22,129,tcp,smtp,SF,455,395,1,5,0.0,1.0,0.0,10,10,1,8,0,2,R2L
172.16.0.70,10.0.0.15,170,tcp,ssh,SF,688,350,12,2,0.0,1.0,0.0,1,14,0,8,0,0,R2L
172.16.0.45,10.0.0.15,101,tcp,ftp,SF,495,152,5,6,0.0,1.0,0.0,1,11,0,3,0,1,R2L
203.0.113.102,10.0.0.15,158,tcp,ftp,SF,173,536,3,4,0.0,1.0,0.0,12,8,1,5,0,0,R2L
10.10.5.15,10.0.0.60,12,icmp,ftp_data,SF,1609,16166,2,6,0.0,0.93,0.01,30,51,1,0,0,0,Normal
192.168.1.50,10.0.0.1,19,tcp,smtp,SF,2343,5827,15,7,0.0,0.86,0.03,8,75,1,0,0,0,Normal
203.0.113.102,10.0.0.15,65,tcp,imap,SF,557,484,9,6,0.0,1.0,0.0,2,3,0,6,0,1,R2L
198.51.100.14,10.0.0.22,21,tcp,ssh,SF,907,167,4,5,0.0,1.0,0.0,7,8,0,3,0,0,R2L
172.16.0.70,10.0.0.12,163,tcp,ftp,SF,852,114,1,3,0.0,1.0,0.0,14,3,0,8,0,2,R2L
203.0.113.102,10.0.0.12,42,tcp,ssh,SF,426,316,7,5,0.0,1.0,0.0,3,13,0,6,0,2,R2L
172.16.0.70,10.0.0.12,128,tcp,imap,SF,669,84,2,6,0.0,1.0,0.0,7,11,1,5,0,0,R2L
203.0.113.102,10.0.0.12,154,tcp,ssh,SF,723,288,7,2,0.0,1.0,0.0,7,8,0,4,0,1,R2L
172.16.0.45,10.0.0.12,161,tcp,imap,SF,418,461,7,5,0.0,1.0,0.0,11,11,0,5,0,2,R2L
10.10.5.30,10.0.0.12,39,tcp,ssl,SF,2007,1724,9,12,0.0,0.96,0.05,18,87,1,0,0,0,Normal
172.16.1.23,10.0.0.15,19,tcp,ssl,SF,1208,5261,3,13,0.0,0.89,0.06,58,30,1,0,0,0,Normal
192.168.1.29,10.0.0.60,13,tcp,smtp,SF,3029,8680,8,13,0.0,0.85,0.08,56,98,1,0,0,0,Normal
198.51.100.77,10.0.0.15,70,tcp,imap,SF,287,350,5,5,0.0,1.0,0.0,5,10,0,7,0,1,R2L
172.16.1.35,10.0.0.5,6,icmp,domain,SF,5870,15844,8,14,0.0,0.98,0.06,24,40,0,0,0,0,Normal
172.16.0.88,10.0.0.15,163,tcp,telnet,SF,190,550,1,2,0.0,1.0,0.0,9,12,0,4,0,2,R2L
198.51.100.77,10.0.0.22,57,tcp,smtp,SF,487,130,7,3,0.0,1.0,0.0,2,3,0,5,0,2,R2L
192.168.1.54,10.0.0.15,5,tcp,ftp_data,SF,1547,624,8,3,0.0,0.88,0.09,60,51,1,0,0,0,Normal
192.168.1.47,10.0.0.1,4,tcp,private,SF,248,9150,14,3,0.0,0.94,0.07,55,43,0,0,0,0,Normal
172.16.0.70,10.0.0.15,128,tcp,imap,SF,323,240,3,5,0.0,1.0,0.0,5,2,0,3,0,0,R2L
203.0.113.102,10.0.0.12,160,tcp,ssh,SF,804,332,8,4,0.0,1.0,0.0,7,8,1,6,0,1,R2L
172.16.0.88,10.0.0.12,110,tcp,ssh,SF,527,282,6,1,0.0,1.0,0.0,5,3,0,5,0,0,R2L
172.16.0.88,10.0.0.12,109,tcp,telnet,SF,817,318,10,3,0.0,1.0,0.0,2,3,0,3,0,2,R2L
198.51.100.14,10.0.0.15,100,tcp,telnet,SF,865,65,1,3,0.0,1.0,0.0,4,15,0,5,0,0,R2L
172.16.0.88,10.0.0.22,75,tcp,ssh,SF,550,318,11,4,0.0,1.0,0.0,6,5,0,8,0,1,R2L
203.0.113.102,10.0.0.15,150,tcp,ftp,SF,748,186,11,5,0.0,1.0,0.0,4,5,0,6,0,0,R2L
203.0.113.102,10.0.0.12,15,tcp,telnet,SF,453,343,10,4,0.0,1.0,0.0,2,5,0,8,0,0,R2L
172.16.1.36,10.0.0.50,14,icmp,domain,SF,4339,7319,6,15,0.0,0.9,0.08,49,32,0,0,0,0,Normal
172.16.1.25,10.0.0.50,9,icmp,api,SF,1425,6218,4,1,0.0,0.9,0.05,49,60,1,0,0,0,Normal
198.51.100.77,10.0.0.15,22,tcp,ftp,SF,258,416,6,2,0.0,1.0,0.0,12,14,0,8,0,0,R2L
172.16.0.88,10.0.0.22,16,tcp,telnet,SF,767,445,12,2,0.0,1.0,0.0,12,9,0,5,0,2,R2L
172.16.0.88,10.0.0.22,62,tcp,ftp,SF,800,538,3,3,0.0,1.0,0.0,2,9,0,3,0,1,R2L
172.16.0.45,10.0.0.12,29,tcp,ftp,SF,465,517,4,5,0.0,1.0,0.0,4,14,0,6,0,2,R2L
198.51.100.14,10.0.0.12,22,tcp,imap,SF,333,535,4,2,0.0,1.0,0.0,2,3,0,8,0,0,R2L
10.10.5.39,10.0.0.15,17,tcp,http,SF,1786,4429,12,7,0.0,0.92,0.1,57,94,1,0,0,0,Normal
203.0.113.102,10.0.0.22,175,tcp,ssh,SF,688,246,2,3,0.0,1.0,0.0,14,1,1,4,0,2,R2L
192.168.1.41,10.0.0.8,34,tcp,smtp,SF,3873,10527,7,7,0.0,0.86,0.0,13,63,1,0,0,0,Normal
172.16.1.23,10.0.0.50,31,tcp,smtp,SF,2963,806,3,15,0.0,0.9,0.08,46,50,1,0,0,0,Normal
192.168.1.28,10.0.0.1,13,tcp,http,SF,3699,1697,13,5,0.0,0.97,0.02,53,28,1,0,0,0,Normal
192.168.1.41,10.0.0.1,0,tcp,smtp,SF,544,14730,1,2,0.0,0.94,0.07,22,49,1,0,0,0,Normal
203.0.113.102,10.0.0.15,88,tcp,ssh,SF,273,354,5,3,0.0,1.0,0.0,5,3,1,3,0,0,R2L
172.16.0.70,10.0.0.12,89,tcp,telnet,SF,719,330,9,1,0.0,1.0,0.0,6,9,0,5,0,2,R2L
192.168.1.56,10.0.0.1,7,tcp,http,SF,3730,14777,9,8,0.0,0.92,0.02,37,23,1,0,0,0,Normal
172.16.0.70,10.0.0.12,16,tcp,ftp,SF,810,145,2,6,0.0,1.0,0.0,8,4,1,7,0,2,R2L
192.168.1.41,10.0.0.15,13,tcp,api,SF,2974,1710,13,9,0.0,0.91,0.06,59,23,1,0,0,0,Normal
172.16.1.24,10.0.0.60,31,tcp,domain,SF,5467,10702,1,9,0.0,0.89,0.01,26,42,0,0,0,0,Normal
172.16.1.35,10.0.0.50,45,udp,ftp_data,SF,1627,13872,3,11,0.0,0.92,0.04,39,18,1,0,0,0,Normal
172.16.0.45,10.0.0.22,156,tcp,telnet,SF,472,432,11,3,0.0,1.0,0.0,6,15,0,6,0,2,R2L
198.51.100.77,10.0.0.22,89,tcp,smtp,SF,530,321,11,4,0.0,1.0,0.0,11,6,0,7,0,1,R2L
172.16.0.70,10.0.0.22,65,tcp,ftp,SF,545,237,6,5,0.0,1.0,0.0,12,15,0,4,0,2,R2L
198.51.100.14,10.0.0.12,35,tcp,telnet,SF,315,110,7,5,0.0,1.0,0.0,12,9,1,4,0,2,R2L
198.51.100.14,10.0.0.22,29,tcp,ssh,SF,359,434,10,1,0.0,1.0,0.0,1,7,0,6,0,1,R2L
10.10.5.35,10.0.0.22,21,icmp,private,SF,2727,10382,12,3,0.0,0.98,0.09,21,51,0,0,0,0,Normal
172.16.0.88,10.0.0.12,100,tcp,smtp,SF,381,144,11,2,0.0,1.0,0.0,12,8,0,4,0,1,R2L
203.0.113.102,10.0.0.15,167,tcp,ftp,SF,901,65,7,6,0.0,1.0,0.0,3,14,1,5,0,2,R2L
172.16.1.11,10.0.0.15,1,tcp,ftp_data,SF,1753,17580,5,13,0.0,0.97,0.03,35,83,1,0,0,0,Normal
172.16.1.26,10.0.0.5,24,tcp,ssl,SF,5530,9059,12,11,0.0,0.9,0.03,48,68,1,0,0,0,Normal
172.16.1.15,10.0.0.1,37,udp,api,SF,5319,8324,11,2,0.0,0.88,0.06,57,45,1,0,0,0,Normal
198.51.100.77,10.0.0.22,38,tcp,ssh,SF,709,485,6,1,0.0,1.0,0.0,4,3,0,3,0,2,R2L
172.16.0.88,10.0.0.15,63,tcp,ftp,SF,504,359,4,2,0.0,1.0,0.0,7,5,0,8,0,0,R2L
172.16.1.46,10.0.0.12,34,tcp,ssl,SF,1011,7563,6,7,0.0,0.93,0.09,26,89,1,0,0,0,Normal
198.51.100.77,10.0.0.15,36,tcp,ssh,SF,421,192,6,1,0.0,1.0,0.0,1,2,0,8,0,1,R2L
172.16.0.45,10.0.0.15,125,tcp,ftp,SF,567,122,9,3,0.0,1.0,0.0,5,7,1,4,0,1,R2L
172.16.1.22,10.0.0.5,12,tcp,domain,SF,4951,9488,5,12,0.0,0.91,0.04,29,57,0,0,0,0,Normal
192.168.1.27,10.0.0.8,31,tcp,ssl,SF,4954,17927,13,11,0.0,0.97,0.06,47,25,1,0,0,0,Normal
198.51.100.77,10.0.0.12,38,tcp,imap,SF,386,244,9,4,0.0,1.0,0.0,13,15,0,6,0,0,R2L
198.51.100.14,10.0.0.22,28,tcp,smtp,SF,283,191,5,5,0.0,1.0,0.0,9,8,0,6,0,1,R2L
172.16.0.45,10.0.0.22,166,tcp,telnet,SF,486,70,12,1,0.0,1.0,0.0,14,15,0,3,0,2,R2L
10.10.5.17,10.0.0.22,35,icmp,private,SF,4079,3257,10,15,0.0,0.9,0.06,9,86,0,0,0,0,Normal
172.16.0.45,10.0.0.22,149,tcp,telnet,SF,672,545,10,1,0.0,1.0,0.0,15,14,0,7,0,0,R2L
203.0.113.102,10.0.0.15,110,tcp,smtp,SF,397,305,7,5,0.0,1.0,0.0,14,7,0,6,0,2,R2L
172.16.0.70,10.0.0.22,157,tcp,telnet,SF,644,412,6,1,0.0,1.0,0.0,13,13,1,8,0,2,R2L
192.168.1.13,10.0.0.15,8,icmp,smtp,SF,543,9114,5,12,0.0,0.91,0.01,54,23,1,0,0,0,Normal
172.16.0.45,10.0.0.12,103,tcp,telnet,SF,372,427,8,5,0.0,1.0,0.0,6,2,1,8,0,2,R2L
198.51.100.77,10.0.0.22,146,tcp,telnet,SF,685,218,2,6,0.0,1.0,0.0,13,8,0,7,0,1,R2L
198.51.100.77,10.0.0.15,25,tcp,ftp,SF,763,97,2,2,0.0,1.0,0.0,3,2,0,7,0,2,R2L
192.168.1.51,10.0.0.50,8,icmp,private,SF,3842,4612,3,8,0.0,0.95,0.03,36,25,0,0,0,0,Normal
198.51.100.14,10.0.0.15,17,tcp,ssh,SF,387,327,10,3,0.0,1.0,0.0,1,2,0,6,0,2,R2L
172.16.0.45,10.0.0.22,173,tcp,telnet,SF,656,310,4,3,0.0,1.0,0.0,4,12,0,8,0,1,R2L
10.10.5.10,10.0.0.5,27,icmp,ssl,SF,4605,17198,14,3,0.0,0.99,0.02,51,90,1,0,0,0,Normal
198.51.100.14,10.0.0.12,141,tcp,ssh,SF,633,232,9,3,0.0,1.0,0.0,8,5,0,5,0,1,R2L
172.16.0.45,10.0.0.15,78,tcp,ftp,SF,738,189,4,3,0.0,1.0,0.0,12,14,0,7,0,2,R2L
10.10.5.25,10.0.0.50,27,tcp,ftp_data,SF,2895,10044,8,10,0.0,0.9,0.06,30,20,1,0,0,0,Normal
172.16.0.70,10.0.0.15,21,tcp,ssh,SF,771,496,3,4,0.0,1.0,0.0,1,3,0,6,0,1,R2L
198.51.100.14,10.0.0.12,84,tcp,ssh,SF,159,470,5,6,0.0,1.0,0.0,14,15,0,5,0,1,R2L
172.16.0.70,10.0.0.12,52,tcp,ftp,SF,504,148,1,3,0.0,1.0,0.0,6,1,0,7,0,2,R2L
192.168.1.36,10.0.0.12,13,tcp,private,SF,1526,13359,8,8,0.0,0.87,0.02,21,76,0,0,0,0,Normal
192.168.1.13,10.0.0.5,23,tcp,ftp_data,SF,2741,17604,5,13,0.0,0.93,0.05,5,79,1,0,0,0,Normal
198.51.100.77,10.0.0.22,59,tcp,smtp,SF,752,355,11,6,0.0,1.0,0.0,3,9,0,3,0,2,R2L
198.51.100.77,10.0.0.22,141,tcp,imap,SF,191,181,1,5,0.0,1.0,0.0,4,1,0,8,0,2,R2L
172.16.0.70,10.0.0.12,15,tcp,smtp,SF,722,429,9,1,0.0,1.0,0.0,3,2,1,6,0,2,R2L
198.51.100.14,10.0.0.12,169,tcp,ftp,SF,423,500,6,2,0.0,1.0,0.0,10,3,0,6,0,1,R2L
172.16.1.19,10.0.0.22,30,icmp,private,SF,4378,3315,9,9,0.0,0.86,0.04,46,66,0,0,0,0,Normal
172.16.0.70,10.0.0.15,105,tcp,imap,SF,252,239,7,5,0.0,1.0,0.0,10,5,0,4,0,1,R2L
192.168.1.34,10.0.0.22,30,udp,ssl,SF,671,12327,9,15,0.0,0.94,0.06,44,71,1,0,0,0,Normal
198.51.100.14,10.0.0.22,140,tcp,telnet,SF,170,326,4,6,0.0,1.0,0.0,11,15,0,6,0,1,R2L
198.51.100.14,10.0.0.22,145,tcp,ssh,SF,591,263,6,5,0.0,1.0,0.0,2,13,0,3,0,2,R2L
172.16.0.45,10.0.0.22,168,tcp,imap,SF,609,357,4,2,0.0,1.0,0.0,2,14,0,8,0,1,R2L
192.168.1.29,10.0.0.50,11,tcp,http,SF,5802,13562,3,1,0.0,0.87,0.05,33,36,1,0,0,0,Normal
192.168.1.52,10.0.0.12,27,tcp,http,SF,2716,15613,13,9,0.0,0.92,0.07,36,28,1,0,0,0,Normal
192.168.1.31,10.0.0.15,25,tcp,http,SF,319,3355,11,13,0.0,0.97,0.1,55,82,1,0,0,0,Normal
198.51.100.14,10.0.0.15,112,tcp,smtp,SF,602,121,3,3,0.0,1.0,0.0,5,14,0,8,0,2,R2L
198.51.100.14,10.0.0.22,152,tcp,telnet,SF,231,415,5,6,0.0,1.0,0.0,8,5,0,3,0,2,R2L
172.16.0.88,10.0.0.15,87,tcp,ssh,SF,208,282,1,1,0.0,1.0,0.0,10,6,0,3,0,0,R2L
172.16.0.88,10.0.0.12,30,tcp,smtp,SF,827,275,10,4,0.0,1.0,0.0,15,3,0,7,0,2,R2L
203.0.113.102,10.0.0.12,176,tcp,telnet,SF,785,104,7,4,0.0,1.0,0.0,9,5,0,5,0,1,R2L
172.16.0.70,10.0.0.22,62,tcp,ftp,SF,345,249,7,3,0.0,1.0,0.0,1,13,0,5,0,2,R2L
172.16.0.70,10.0.0.22,176,tcp,telnet,SF,627,227,4,3,0.0,1.0,0.0,10,2,0,8,0,2,R2L
198.51.100.77,10.0.0.15,45,tcp,telnet,SF,608,305,5,6,0.0,1.0,0.0,13,6,0,6,0,0,R2L
172.16.0.70,10.0.0.22,32,tcp,ftp,SF,902,128,3,6,0.0,1.0,0.0,7,7,0,7,0,0,R2L
172.16.0.70,10.0.0.12,100,tcp,ftp,SF,391,446,11,6,0.0,1.0,0.0,8,7,1,8,0,1,R2L
